handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
AMS1224,Product,Oil Colour 40 ml Viridian 616,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Viridian 616.",cb807d_d56f88f0f53f4bc3af8c4d0180b94473~mv2.png;cb807d_4f4b118b23be4f1c95ea04c44ba9d233~mv2.jpg;cb807d_2bf33c0fcd304016a66abbbd5642d755~mv2.jpg,Paints;Oil;REMBRANDT,TA01056162,,18.37,,true,PERCENT,0.0,4,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1225,Product,Oil Colour 40 ml Ultramarine Green 683,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Ultramarine Green 683.",cb807d_6bbbf95a5eb74cf8b4ac37240656831e~mv2.png;cb807d_b209fe6c2f05486e9199ce5037418c3e~mv2.jpg;cb807d_ed0e93131f074c298b911fe9665691df~mv2.jpg,Paints;Oil;REMBRANDT,TA01056832,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1226,Product,Oil Colour 40 ml Phthalo Green Blue 680,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Phthalo Green Blue 680.",cb807d_6871727d9e004b4183d33715b6aa952e~mv2.png;cb807d_3f14a4398f7144e2ac5756ad10fc3381~mv2.jpg;cb807d_e01e559617ba47bd96a945042b90a71f~mv2.jpg,Paints;Oil;REMBRANDT,TA01056802,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1227,Product,Oil Colour 40 ml Yellow Ochre Light 228,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Yellow Ochre Light 228.",cb807d_d576f6fc01e7463c9d944e70835d457d~mv2.png;cb807d_3c72aee8d3494f20aab90d53c937e4d6~mv2.jpg;cb807d_265b72d4243b462ea7d6e79194002131~mv2.jpg,Paints;Oil;REMBRANDT,TA01052282,,8.72,,true,PERCENT,0.0,2,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1228,Product,Oil Colour 40 ml Yellow Ochre 227,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Yellow Ochre 227.",cb807d_94765cc9bac342e7ad3223a7e3bb00fc~mv2.png;cb807d_1dda89c77fe24132b575f199c1b083ab~mv2.jpg;cb807d_f497cf8e47254469a050d6a76659aa97~mv2.jpg,Paints;Oil;REMBRANDT,TA01052272,,8.72,,true,PERCENT,0.0,0,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1229,Product,Oil Colour 40 ml Gold Ochre 231,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Gold Ochre 231.",cb807d_195a753b20914a7ca3626cc0b6ba8377~mv2.png;cb807d_870900d9b2d340cda044a7f1c073b9f6~mv2.jpg;cb807d_b2eb515214e5435e8eda896a17e5eb92~mv2.jpg,Paints;Oil;REMBRANDT,TA01052312,,8.72,,true,PERCENT,0.0,4,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1230,Product,Oil Colour 40 ml Orange Ochre 232,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Orange Ochre 232.",cb807d_90f35f2119dc4499a5cbed2c148b906c~mv2.png;cb807d_c6bd99537db04b22a1d06d2d7b1c4dc4~mv2.jpg;cb807d_587551a416e84df6acdff64fce028eb3~mv2.jpg,Paints;Oil;REMBRANDT,TA01052322,,8.72,,true,PERCENT,0.0,7,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1231,Product,Oil Colour 40 ml Raw Sienna 234,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Raw Sienna 234.",cb807d_3a17646fedf74bedadad89e50cadbce8~mv2.png;cb807d_181753e0ba7d4f42a8d71fc0a37facec~mv2.jpg,Paints;Oil;REMBRANDT,TA01052342,,8.72,,true,PERCENT,0.0,8,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1232,Product,Oil Colour 40 ml Transparent Oxide Yellow 265,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Transparent Oxide Yellow 265.",cb807d_c46a09430f98409c8303396a9ac68db4~mv2.png;cb807d_45aa2dcf0ab945409b4ffda1462eb00a~mv2.jpg;7caa94_70bf2ea6ab9740f3afb5d67cf16fb851~mv2.jpg,Paints;Oil;REMBRANDT,TA01052652,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1233,Product,Oil Colour 40 ml Transparent Oxide Orange 273,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Transparent Oxide Orange 273.",cb807d_646dbb9d39bd4b1fb882989bd558f0e3~mv2.png;cb807d_a9d9c09fa5fc49739e79d1d82c3ca238~mv2.jpg,Paints;Oil;REMBRANDT,TA01052732,,18.37,,true,PERCENT,0.0,8,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1234,Product,Oil Colour 40 ml Permanent Madder Brownish 324,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Permanent Madder Brownish 324.",cb807d_5681088961b54fb9b5178b690a038026~mv2.png;cb807d_0ac89c02886a488ab17c18c8b764156a~mv2.jpg,Paints;Oil;REMBRANDT,TA01053242,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1235,Product,Oil Colour 40 ml Light Oxide Red 339,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Light Oxide Red 339.",cb807d_83be9cad3dbd46dfadc57ab6c1fe46b0~mv2.png;cb807d_bef8d8919124485882dd7ab49495bd14~mv2.jpg;cb807d_b2c8b037120d4fa2921e17f2055e2674~mv2.jpg,Paints;Oil;REMBRANDT,TA01053392,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1236,Product,Oil Colour 40 ml Venetian Red 349,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Venetian Red 349.",cb807d_c4a0f23426fb4cd5a73be63b0021d202~mv2.png;cb807d_a3b641d1b8ff407cac4bb1b4a198a067~mv2.jpg;cb807d_d340168cfb6e4fa9843d44349420e438~mv2.jpg,Paints;Oil;REMBRANDT,TA01053492,,8.72,,true,PERCENT,0.0,12,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1237,Product,Oil Colour 40 ml Caput Mortuum Violet 344,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Caput Mortuum Violet 344.",cb807d_9b25ffc768464f82b0961aa1e9e48c90~mv2.png;cb807d_507f2da53b3a4c238574124b4b4475ff~mv2.jpg,Paints;Oil;REMBRANDT,TA01053442,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1238,Product,Oil Colour 40 ml Indian Red 347,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Indian Red 347.",cb807d_bc6247eff0bd432f9ba83ac17b000aa3~mv2.png;cb807d_ba21219853c342afa2b3b327378baf39~mv2.jpg;cb807d_1a1c183a932842408bfb6e4626b97112~mv2.jpg,Paints;Oil;REMBRANDT,TA01053472,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1239,Product,Oil Colour 40 ml Brown Ochre 430,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Brown Ochre 430.",cb807d_a78e9270e95c46cb89ff5a2159016d7f~mv2.png;cb807d_91702057d4374fc9bda7673d1c16b05d~mv2.jpg,Paints;Oil;REMBRANDT,TA01054302,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1240,Product,Oil Colour 40 ml Vandyke Brown 403,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Vandyke Brown 403.",cb807d_ecaa230cabea47a4b6268136a5b5621c~mv2.png;cb807d_b0700917ccb34062995495dba0abf48e~mv2.jpg,Paints;Oil;REMBRANDT,TA01054032,,8.72,,true,PERCENT,0.0,13,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1241,Product,Oil Colour 40 ml Raw Umber 408,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat. This tube of oil colour is Raw Umber 408.",cb807d_06b016bb022048eeab40140a21af598d~mv2.png;cb807d_383d6f76f00c45a783027d80a8122eba~mv2.jpg,Paints;Oil;REMBRANDT,TA01054082,,8.72,,true,PERCENT,0.0,4,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1242,Product,Oil Colour 40 ml Burnt Umber 409,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Burnt Umber 409.",12340a_2105ce9118214bb8be5a693b120a6d0b~mv2.png;12340a_6cce8e63e71e40b88dacefb767064c86~mv2.jpg,Paints;Oil;REMBRANDT,TA01054092,,8.72,,true,PERCENT,0.0,5,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1243,Product,Oil Colour 40 ml Greenish Umber 410,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Greenish Umber 410.",cb807d_f4810bf25a144ffea0b75b449fa3e763~mv2.png;cb807d_0c4772399d794a0ba9d8b26f1254c733~mv2.jpg,Paints;Oil;REMBRANDT,TA01054102,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1244,Product,Oil Colour 40 ml Burnt Sienna 411,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Burnt Sienna 411.",cb807d_06b4272aa96f401996b06dd942a69768~mv2.png;cb807d_6ead8c0543c24adf982c3b1373d6ff0c~mv2.jpg;cb807d_b161fc0eacfe44659b315df1f18a26f9~mv2.jpg,Paints;Oil;REMBRANDT,TA01054112,,8.72,,true,PERCENT,0.0,11,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1245,Product,Oil Colour 40 ml Transparent Oxide Red 378,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Transparent Oxide Red 378.",cb807d_e909c8326efd4ff1a6952ffbbe995930~mv2.png;cb807d_317f5a4aff2d40758be90c528086649a~mv2.jpg,Paints;Oil;REMBRANDT,TA01053782,,18.37,,true,PERCENT,0.0,2,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1246,Product,Oil Colour 40 ml Sepia 416,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Sepia 416.",cb807d_344de70792774c0b8cecb7110d7f13f1~mv2.png;cb807d_f5bcc4c5be01461e8bdf5eb391e3b3d0~mv2.jpg,Paints;Oil;REMBRANDT,TA01054162,,8.72,,true,PERCENT,0.0,6,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1247,Product,Oil Colour 40 ml Transparent Oxide Brown 426,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Transparent Oxide Brown 426.",cb807d_003b667ea91249c4aa45e107b5887048~mv2.png;cb807d_b7eac58a390a44d18d5d2c88dc01dc9d~mv2.jpg,Paints;Oil;REMBRANDT,TA01054262,,18.37,,true,PERCENT,0.0,3,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1248,Product,Oil Colour 40 ml Stil de Grain Brown 418,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Stil de Grain Brown 418.",cb807d_3c28117949a84e2bb3e04e7f48647664~mv2.png;cb807d_bf3c619447be4f03829c1f4e039f84c6~mv2.jpg;cb807d_ba4bf86d18744ea08d28f662704b39f4~mv2.jpg,Paints;Oil;REMBRANDT,TA01054182,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1249,Product,Oil Colour 40 ml Asphaltum 414,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Asphaltum 414.",cb807d_ba3548d0b6e1473288ea1525f11675bb~mv2.png;cb807d_6304f194623d475f9f8568f8feb8473f~mv2.jpg,Paints;Oil;REMBRANDT,TA01054142,,8.72,,true,PERCENT,0.0,4,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1250,Product,Oil Colour 40 ml Warm Grey 718,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Warm Grey 718.",cb807d_916afb56d2c94ecea7be41d18010f745~mv2.png;cb807d_d7f88551b5cd4bfc9216d0382d55862a~mv2.jpg,Paints;Oil;REMBRANDT,TA01057182,,8.72,,true,PERCENT,0.0,3,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1251,Product,Oil Colour 40 ml Cold Grey 717,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Cold Grey 717.",cb807d_7091c0db283346be9c2261e0c5ecf21e~mv2.png;cb807d_e23a6c19ce9f43f09ec7b23a91598796~mv2.jpg,Paints;Oil;REMBRANDT,TA01057172,,8.72,,true,PERCENT,0.0,4,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1252,Product,Oil Colour 40 ml Payne's Grey 708,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Payne's Grey 708.",cb807d_ae60d8d3fd454d2c8d9d6faa313e0814~mv2.png;cb807d_9d4f56f18def4fb880ee0b41927ce77c~mv2.jpg,Paints;Oil;REMBRANDT,TA01057082,,8.72,,true,PERCENT,0.0,5,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1253,Product,Oil Colour 40 ml Ivory Black 701,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat. 
This tube of oil colour is Ivory Black 701.",cb807d_14dad5b94f364a29ba0d399eede0d732~mv2.png;cb807d_408bd5bf7ac9457fadf10d3854af2083~mv2.jpg,Paints;Oil;REMBRANDT,TA01057012,,8.72,,true,PERCENT,0.0,11,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1254,Product,Oil Colour 40 ml Lamp Black 702,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Lamp Black 702.",cb807d_6f145c7cafea4607aa50d843e999a7b3~mv2.png;cb807d_075ec5d03b444594be8506bfaacd8c44~mv2.jpg;cb807d_13b4d5582b5c4d2f85fa9cd43d33663e~mv2.jpg,Paints;Oil;REMBRANDT,TA01057022,,8.72,,true,PERCENT,0.0,11,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1255,Product,Oil Colour 40 ml Oxide Black 735,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Oxide Black 735.",cb807d_07b246f7f1124b248e9cfda3ee4f837a~mv2.png;cb807d_1e9aa99213fc4f3f9d0e18cbbad0d777~mv2.jpg;cb807d_cbd3fc16fe0f41a883985268eacc0dc9~mv2.jpeg,Paints;Oil;REMBRANDT,TA01057352,,8.72,,true,PERCENT,0.0,9,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1256,Product,Oil Colour 40 ml Pearl White 817,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Pearl White 817.",cb807d_73af23add0b14b3780f62a3568e15731~mv2.png;cb807d_cfc4bafe2615452785e7bf2a3150f47b~mv2.jpg,Paints;Oil;REMBRANDT,TA01058172,,18.37,,true,PERCENT,0.0,6,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1257,Product,Oil Colour 40 ml Copper 805,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Copper 805.",cb807d_61bdd2bcf4d1453eb32d1a8ed9a6bbee~mv2.png;cb807d_f9631bf0629d419089f6e074cfbf467f~mv2.jpg,Paints;Oil;REMBRANDT,TA01058052,,18.37,,true,PERCENT,0.0,8,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1258,Product,Oil Colour 40 ml Bronze 811,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Bronze 811.",cb807d_55a87fc5c8c24a769540874a60ae11f2~mv2.png;cb807d_413d033937864ff99e692ece3788f02f~mv2.jpg,Paints;Oil;REMBRANDT,TA01058112,,18.37,,true,PERCENT,0.0,8,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1259,Product,Oil Colour 40 ml Silver 800,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Silver 800.",cb807d_ee9202abef3441a9ad8634b465111d57~mv2.png;cb807d_9684bb3acd4c40f28117d71b7467f1ce~mv2.jpg,Paints;Oil;REMBRANDT,TA01058002,,18.37,,true,PERCENT,0.0,5,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1260,Product,Oil Colour 40 ml Light Gold 802,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Light Gold 802.",cb807d_855ee60b09b54294ad38e99bc95cac8f~mv2.png;cb807d_be4b680a032e4418a689fb540bfadd26~mv2.jpg,Paints;Oil;REMBRANDT,TA01058022,,18.37,,true,PERCENT,0.0,8,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1261,Product,Oil Colour 40 ml Deep Gold 803,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength.  These paints have the highest degree of lightfastness with great durability of the paint coat.This tube of oil colour is Deep Gold 803.",cb807d_51aecb5ec2c941d192d73e977a818c10~mv2.png;cb807d_ef2b8b4c42514637a46949428b5e7327~mv2.jpg,Paints;Oil;REMBRANDT,TA01058032,,8.72,,true,PERCENT,0.0,8,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
AMS1262,Product,Oil Colour 40 ml Pewter 815,"The Rembrandt professional oil colour range is a superior quality paint carefully crafted in Holland from only the best raw materials. The range offers brilliant, intense colours in all opacity levels. The finely ground pigments are highly concentrated for optimal colour strength. 
 
These paints have the highest degree of lightfastness with great durability of the paint coat.
This tube of oil colour is Pewter 815.",cb807d_f2eb4870b9ea439fb571b96f9da62d1d~mv2.png;cb807d_e8727a2e2d0d4e8e8133037b880cab02~mv2.jpg,Paints;Oil;REMBRANDT,TA01058152,,18.37,,true,PERCENT,0.0,15,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REMBRANDT
